inference_nstep,month,finite_loglik_increment,state_in_box,minimum_filtered_state,maximum_filtered_state,maximum_absolute_filtered_state
3,295,True,False,-0.05237108959284202,0.987298563310006,0.987298563310006
3,296,True,False,-0.024657065991569572,0.961719072389133,0.961719072389133
3,297,True,False,-0.006637194732338304,0.9133010255278464,0.9133010255278464
3,298,True,True,0.00803012839124831,0.8233835860146833,0.8233835860146833
3,299,True,True,0.018251913230127214,0.7206284426153221,0.7206284426153221
3,300,True,True,0.02609460420011512,0.7232519237038485,0.7232519237038485
3,301,True,False,-0.01839939283416599,0.8631860563072028,0.8631860563072028
3,302,True,False,-0.027255952639922677,0.9023054051485401,0.9023054051485401
3,303,True,True,0.00451646424365746,0.798979327089103,0.798979327089103
3,304,True,False,-0.008396461206830411,0.9055063699513087,0.9055063699513087
3,305,True,False,-0.0297638482518068,0.9460276260072673,0.9460276260072673
3,306,True,False,-0.03304214992012283,0.9686904565650413,0.9686904565650413
3,307,True,False,-0.021004171444649698,0.9603944258066581,0.9603944258066581
3,308,True,False,-0.01038692569017617,0.9500718406161524,0.9500718406161524
3,309,True,False,-0.004401072616982936,0.9462399315275686,0.9462399315275686
3,310,True,False,-0.0016143402971699726,0.9410788469093877,0.9410788469093877
3,311,True,True,0.006237278965959488,0.8732655381997187,0.8732655381997187
3,312,True,True,0.00893708495475946,0.8659807151560839,0.8659807151560839
3,313,True,False,-0.005072275852959574,0.9031055937257528,0.9031055937257528
3,314,True,False,-0.008822331877771712,0.914043342204787,0.914043342204787
3,315,True,True,0.00865116060419882,0.8185037402039441,0.8185037402039441
3,316,True,True,0.006448371497784679,0.8568755604731315,0.8568755604731315
3,317,True,False,-0.03357365773605829,0.9557894740043859,0.9557894740043859
3,318,True,False,-0.030236362190585796,0.9671161952635906,0.9671161952635906
3,319,True,False,-0.016981821598618965,0.9583635459237044,0.9583635459237044
3,320,True,False,-0.007432596690582276,0.948053920709624,0.948053920709624
3,321,True,False,-0.002726731046032253,0.9448409186320614,0.9448409186320614
3,322,True,False,-0.0004755469061094909,0.9353901700691928,0.9353901700691928
3,323,True,True,0.00425647495536588,0.8956958078713343,0.8956958078713343
3,324,True,True,0.010967786486369863,0.8638171581401649,0.8638171581401649
3,325,True,False,-0.0027636334155378144,0.9064479426726308,0.9064479426726308
3,326,True,False,-0.00937053616773826,0.9338329672773459,0.9338329672773459
3,327,True,True,0.003807194791029273,0.8584542543326544,0.8584542543326544
3,328,True,True,0.01403287820043293,0.838566904223747,0.838566904223747
3,329,True,False,-0.0286352377279769,0.9395640325725406,0.9395640325725406
3,330,True,False,-0.03433024193962869,0.970641122291121,0.970641122291121
3,331,True,False,-0.020550314807196525,0.9613967132826907,0.9613967132826907
3,332,True,False,-0.009797378044699651,0.9531219409948944,0.9531219409948944
3,333,True,False,-0.003931855558409707,0.9457281008121292,0.9457281008121292
3,334,True,True,0.0003944901780535738,0.9233088418722794,0.9233088418722794
3,335,True,True,0.01092419078882228,0.8349301351283893,0.8349301351283893
3,336,True,True,0.005563896226668736,0.8670053369793371,0.8670053369793371
3,337,True,False,-0.015237486008044004,0.9365021637208563,0.9365021637208563
3,338,True,False,-0.008193765447941351,0.9207409080933573,0.9207409080933573
3,339,True,True,0.0185889440005525,0.7510137997956691,0.7510137997956691
3,340,True,True,0.02163784656214137,0.7832246543445031,0.7832246543445031
3,341,True,False,-0.03848372527982346,0.9109700720919736,0.9109700720919736
3,342,True,False,-0.062133853529845275,0.9861996450583467,0.9861996450583467
3,343,True,False,-0.04377200059371353,0.978319861730163,0.978319861730163
3,344,True,False,-0.022901122664841525,0.962200448394131,0.962200448394131
3,345,True,False,-0.00969439210976353,0.9474502495349856,0.9474502495349856
3,346,True,False,-0.00047947538942216643,0.9081237389474717,0.9081237389474717
3,347,True,True,0.00726440581048572,0.8514960973028523,0.8514960973028523
3,348,True,True,0.0046780375414165855,0.8591426778039291,0.8591426778039291
3,349,True,False,-0.010469778550499144,0.9090014327302224,0.9090014327302224
3,350,True,False,-0.005951119082968642,0.8846970261628759,0.8846970261628759
3,351,True,True,0.017693788599883006,0.7677588324547351,0.7677588324547351
3,352,True,True,0.0022867086266845664,0.8641657153892981,0.8641657153892981
3,353,True,False,-0.035155633608299645,0.9458805579641071,0.9458805579641071
3,354,True,False,-0.03728625993345012,0.9667504028775278,0.9667504028775278
3,355,True,False,-0.025087554847286943,0.9636280027047955,0.9636280027047955
3,356,True,False,-0.012539656638556647,0.9513465429309179,0.9513465429309179
3,357,True,False,-0.005037106249472281,0.9447595720061018,0.9447595720061018
3,358,True,False,-0.0006117341797832623,0.926696762783703,0.926696762783703
3,359,True,True,0.012511442579572735,0.8190020900912622,0.8190020900912622
3,360,True,False,-0.0010540137834047641,0.8910466559595378,0.8910466559595378
3,361,True,False,-0.016230383991038166,0.9286736967171758,0.9286736967171758
3,362,True,False,-0.014217953847669548,0.9399566415207486,0.9399566415207486
3,363,True,True,0.008686012738903702,0.8005345604173186,0.8005345604173186
3,364,True,True,0.02236986272923846,0.7833458563350729,0.7833458563350729
3,365,True,False,-0.04003613388481613,0.9460962316113805,0.9460962316113805
3,366,True,False,-0.045620980503281144,0.9783852081950797,0.9783852081950797
3,367,True,False,-0.027304901455526963,0.9676523100921469,0.9676523100921469
3,368,True,False,-0.012239631798166903,0.9523714208584141,0.9523714208584141
3,369,True,False,-0.0037770869289465315,0.9355055203176716,0.9355055203176716
3,370,True,True,0.011817356843912144,0.8078213234387219,0.8078213234387219
3,371,True,True,0.05650806408123848,0.5615681234555979,0.5615681234555979
3,372,True,True,0.008534383165273132,0.7984515578833966,0.7984515578833966
3,373,True,False,-0.029678422889008006,0.9127813682186143,0.9127813682186143
3,374,True,False,-0.0262091867688661,0.9377379469580132,0.9377379469580132
3,375,True,True,0.005753108728554261,0.8010346814577731,0.8010346814577731
3,376,True,True,0.014979686120217075,0.8214835412700876,0.8214835412700876
3,377,True,False,-0.0302602229828901,0.916058494564363,0.916058494564363
3,378,True,False,-0.04841682600454432,0.97345621867168,0.97345621867168
3,379,True,False,-0.03505755909788581,0.96742908527371,0.96742908527371
3,380,True,False,-0.01908228870595781,0.9568648527706434,0.9568648527706434
3,381,True,False,-0.008416430862755592,0.9467188712269357,0.9467188712269357
3,382,True,False,-0.001650360854358783,0.9258903819955435,0.9258903819955435
3,383,True,True,0.005252746725240057,0.8788206216100152,0.8788206216100152
3,384,True,True,0.01243151333645508,0.8454038825741894,0.8454038825741894
3,385,True,False,-0.010682219226579118,0.9207470441581217,0.9207470441581217
3,386,True,False,-0.012175420673075282,0.9335966024095756,0.9335966024095756
3,387,True,True,0.0049147633101751555,0.8486064106887357,0.8486064106887357
3,388,True,True,0.02943203078478531,0.7313250777425446,0.7313250777425446
3,389,True,False,-0.046433707333127246,0.9392852023608662,0.9392852023608662
3,390,True,False,-0.058881903164294966,0.9880577462745338,0.9880577462745338
3,391,True,False,-0.035586599523924525,0.9731415590341648,0.9731415590341648
3,392,True,False,-0.016565629489432056,0.9545856765803807,0.9545856765803807
3,393,True,False,-0.005284945066623182,0.9314278449401674,0.9314278449401674
3,394,True,True,0.004803212356059289,0.8696799934372972,0.8696799934372972
3,395,True,True,0.015412739023636539,0.7841097164968407,0.7841097164968407
3,396,True,True,0.015814557275099637,0.7898990886912465,0.7898990886912465
3,397,True,False,-0.02099198956609517,0.9110109497875792,0.9110109497875792
3,398,True,False,-0.022056323408635187,0.9352063751274182,0.9352063751274182
3,399,True,True,0.005130214416942092,0.8157027140308111,0.8157027140308111
3,400,True,True,0.0049987780399217635,0.8644600868713822,0.8644600868713822
3,401,True,False,-0.02941440326125922,0.9444046379837501,0.9444046379837501
3,402,True,False,-0.031042144632555356,0.9609133145297737,0.9609133145297737
3,403,True,False,-0.0205740494529166,0.9563843998358166,0.9563843998358166
3,404,True,False,-0.010907721435486612,0.9519548026515589,0.9519548026515589
3,405,True,False,-0.004723597362688167,0.9453724798958403,0.9453724798958403
3,406,True,False,-0.0017914596492108097,0.9430540599224714,0.9430540599224714
3,407,True,False,-3.838337617143886e-05,0.934636501809885,0.934636501809885
3,408,True,True,0.008045029616132958,0.89487973187923,0.89487973187923
3,409,True,True,0.010129319705388145,0.8815946960773792,0.8815946960773792
3,410,True,True,0.005689943992805023,0.900540641781969,0.900540641781969
3,411,True,True,0.009018572295143282,0.8631479139383007,0.8631479139383007
3,412,True,True,0.004101887893984339,0.8879024212163414,0.8879024212163414
3,413,True,False,-0.021385813726201776,0.9487100271108607,0.9487100271108607
3,414,True,False,-0.019914198179819622,0.9567082179202001,0.9567082179202001
3,415,True,False,-0.011950840356888476,0.9525630829602928,0.9525630829602928
3,416,True,False,-0.005705104083490597,0.947368462717864,0.947368462717864
3,417,True,False,-0.0022679690564970656,0.9441844884095006,0.9441844884095006
3,418,True,True,0.0007229641646941677,0.9268013560752034,0.9268013560752034
3,419,True,True,0.0099718620491049,0.8475868547373109,0.8475868547373109
3,420,True,True,0.003080913289974334,0.8868444418599494,0.8868444418599494
3,421,True,False,-0.011526107826258224,0.9286879696139517,0.9286879696139517
3,422,True,False,-0.00755123088133357,0.9219985304153814,0.9219985304153814
3,423,True,True,0.012205833382485027,0.808209736309895,0.808209736309895
3,424,True,True,0.020706105716423943,0.7917269407271263,0.7917269407271263
3,425,True,False,-0.03786013424049223,0.9401649633424715,0.9401649633424715
3,426,True,False,-0.04636590429263297,0.9754548012876813,0.9754548012876813
3,427,True,False,-0.029988366428029052,0.9680605048958122,0.9680605048958122
3,428,True,False,-0.014918301755669713,0.9558224364358872,0.9558224364358872
3,429,True,False,-0.00617358497575469,0.9469218359001319,0.9469218359001319
3,430,True,False,-0.0024764679280189295,0.9451955416618202,0.9451955416618202
3,431,True,True,0.0017781284922358028,0.9166580064296898,0.9166580064296898
3,432,True,True,0.01618485129793204,0.8447649978689309,0.8447649978689309
3,433,True,True,0.02665088709906578,0.7764452262666491,0.7764452262666491
3,434,True,True,0.011867704354321813,0.8640109105466939,0.8640109105466939
3,435,True,True,0.012295114367227591,0.8167943168987342,0.8167943168987342
3,436,True,True,0.002457064139472601,0.8800797104755071,0.8800797104755071
3,437,True,False,-0.02536258965480751,0.9261813425700899,0.9261813425700899
3,438,True,False,-0.0393271790623147,0.9680144708599743,0.9680144708599743
3,439,True,False,-0.028615698699558174,0.9650716423147017,0.9650716423147017
3,440,True,False,-0.014856600776251361,0.9513676765662504,0.9513676765662504
3,441,True,False,-0.003736349776656849,0.9223210003324825,0.9223210003324825
3,442,True,True,0.02061426992245784,0.7375695125799131,0.7375695125799131
3,443,True,True,0.029663490024429882,0.6806544648614247,0.6806544648614247
3,444,True,True,0.0003705370110387938,0.8133354587610492,0.8133354587610492
3,445,True,False,-0.015898458283371407,0.865690117067163,0.865690117067163
3,446,True,False,-0.025090092892334267,0.913874124634825,0.913874124634825
3,447,True,True,0.021654943883858524,0.6706263404347511,0.6706263404347511
3,448,True,True,0.04828936353178001,0.5939358400485932,0.5939358400485932
3,449,True,False,-0.04152834023221558,0.8659045732194484,0.8659045732194484
3,450,True,False,-0.0886020563476997,0.9859900051234561,0.9859900051234561
3,451,True,False,-0.0691613857001432,0.9886477122555568,0.9886477122555568
3,452,True,False,-0.03773906296306295,0.9678338288063205,0.9678338288063205
3,453,True,False,-0.015327505950427388,0.9424777950033628,0.9424777950033628
3,454,True,True,0.004394455420076035,0.8426621205479266,0.8426621205479266
3,455,True,True,0.03390675296940133,0.674550319592263,0.674550319592263
3,456,True,True,0.011458953493810627,0.801940640921984,0.801940640921984
3,457,True,False,-0.018481637752904463,0.890682930236173,0.890682930236173
3,458,True,False,-0.020892133923786745,0.9138845977874949,0.9138845977874949
3,459,True,True,0.00264459225624508,0.8431034645795266,0.8431034645795266
3,460,True,False,-0.004203433998377129,0.9128042722651794,0.9128042722651794
3,461,True,False,-0.018193131562466776,0.933324598920379,0.933324598920379
3,462,True,False,-0.02332193206364196,0.950613016173242,0.950613016173242
3,463,True,False,-0.017107525827617837,0.9487293810391758,0.9487293810391758
3,464,True,False,-0.008317111781850023,0.9366650754380565,0.9366650754380565
3,465,True,False,-0.0031768756169472286,0.9365438712447999,0.9365438712447999
3,466,True,True,0.005584160413124361,0.8672229292249586,0.8672229292249586
3,467,True,True,0.030646851234590832,0.6962678563394178,0.6962678563394178
3,468,True,True,0.022731477238119465,0.7644589375619718,0.7644589375619718
3,469,True,False,-0.01775450401286953,0.8839430252729633,0.8839430252729633
3,470,True,False,-0.024861280975014097,0.9223657320415168,0.9223657320415168
3,471,True,True,0.006752916958467555,0.7901083618449004,0.7901083618449004
3,472,True,True,0.021754798713353334,0.7838085226100097,0.7838085226100097
3,473,True,False,-0.02692445113758131,0.8922633091625014,0.8922633091625014
3,474,True,False,-0.05571254858643992,0.9758279122166218,0.9758279122166218
3,475,True,False,-0.0427784528947892,0.970719196769982,0.970719196769982
3,476,True,False,-0.023370663932415242,0.9529967630061917,0.9529967630061917
3,477,True,False,-0.009728457770093072,0.9401332265790927,0.9401332265790927
3,478,True,False,-0.004058698907349861,0.9382968625686946,0.9382968625686946
3,479,True,True,0.0016386513945221366,0.9101046781079701,0.9101046781079701
3,480,True,True,0.018179683297708422,0.8298932589165315,0.8298932589165315
3,481,True,True,0.01572949217370261,0.8455146587007303,0.8455146587007303
3,482,True,True,0.0002215145832685254,0.8853066026605965,0.8853066026605965
3,483,True,True,0.01772483178907918,0.7737126378045083,0.7737126378045083
3,484,True,True,0.019924471792248703,0.7922774225348336,0.7922774225348336
3,485,True,False,-0.03183951525627028,0.9082684724762792,0.9082684724762792
3,486,True,False,-0.051579222421672094,0.9633489186426492,0.9633489186426492
3,487,True,False,-0.04006295990737167,0.9642397896303622,0.9642397896303622
3,488,True,False,-0.021832342430420974,0.9505597900300244,0.9505597900300244
3,489,True,False,-0.0027085828602523014,0.8878692991871492,0.8878692991871492
3,490,True,True,0.02345060654015467,0.7230406241580961,0.7230406241580961
3,491,True,True,0.059064687593116866,0.5781334612681487,0.5781334612681487
3,492,True,True,0.02832074173967572,0.7399170117080824,0.7399170117080824
3,493,True,False,-0.018576807231064627,0.8720860484462232,0.8720860484462232
3,494,True,False,-0.029229216095881097,0.9264429295485469,0.9264429295485469
3,495,True,False,-0.007498769106605779,0.8895385650822669,0.8895385650822669
3,496,True,False,-0.005038302582723975,0.9239367432886973,0.9239367432886973
3,497,True,False,-0.010461552461827955,0.9396382758851375,0.9396382758851375
3,498,True,False,-0.008732139369123865,0.9402343495290998,0.9402343495290998
3,499,True,False,-0.005470740527327787,0.9375573790025904,0.9375573790025904
3,500,True,False,-0.003129020905144094,0.9401844794323023,0.9401844794323023
3,501,True,False,-0.0011929062812285594,0.9395737727236622,0.9395737727236622
3,502,True,False,-3.835029520399573e-06,0.9382135874949588,0.9382135874949588
3,503,True,True,0.0003999199164118933,0.937776821848133,0.937776821848133
3,504,True,True,0.0009104560094771585,0.9351447573666701,0.9351447573666701
3,505,True,True,0.0015202019749236994,0.9310807188754404,0.9310807188754404
3,506,True,True,0.0024289562691411767,0.9194012298789438,0.9194012298789438
3,507,True,True,0.02530838465052476,0.7160343051163598,0.7160343051163598
3,508,True,True,0.02302039110243735,0.765686178893334,0.765686178893334
3,509,True,False,-0.04658444973075438,0.9388818557732294,0.9388818557732294
3,510,True,False,-0.0564863071065993,0.9798899687044832,0.9798899687044832
3,511,True,False,-0.03718062942299385,0.9720632515604349,0.9720632515604349
3,512,True,False,-0.018707261771753386,0.9568127137581134,0.9568127137581134
3,513,True,False,-0.007636639843581287,0.9444448819244871,0.9444448819244871
3,514,True,False,-0.0029767940042276083,0.9419274097122894,0.9419274097122894
3,515,True,False,-0.0011633069566632705,0.9405307712373125,0.9405307712373125
3,516,True,True,0.00019438709022893746,0.9377157781368711,0.9377157781368711
3,517,True,True,0.0004460547420157969,0.9371539245313849,0.9371539245313849
3,518,True,True,0.0012465209466480556,0.9315561723635635,0.9315561723635635
3,519,True,True,0.003913441162539574,0.9074672000391406,0.9074672000391406
3,520,True,False,-0.0009910383930888875,0.9300443856282004,0.9300443856282004
3,521,True,False,-0.0061423886853206825,0.9432890074433158,0.9432890074433158
3,522,True,False,-0.004864534873306029,0.945083313371953,0.945083313371953
3,523,True,False,-0.002789305067374689,0.9437708464080954,0.9437708464080954
3,524,True,False,-0.0011311180658401935,0.9415482654999066,0.9415482654999066
3,525,True,False,-0.0002643371905675251,0.9417341596106062,0.9417341596106062
3,526,True,True,0.0016261917078348115,0.9255826839851627,0.9255826839851627
3,527,True,True,0.028695191439179153,0.7031533544423386,0.7031533544423386
3,528,True,True,0.023779336100251777,0.768460174117549,0.768460174117549
3,529,True,False,-0.03252603192033929,0.9352697730559449,0.9352697730559449
3,530,True,False,-0.027368439130222532,0.9419772071150609,0.9419772071150609
3,531,True,False,-0.00034723435623681574,0.8574164747263876,0.8574164747263876
3,532,True,False,-0.00038177031033300064,0.9005264010175573,0.9005264010175573
3,533,True,False,-0.019240927590522622,0.9459687933452504,0.9459687933452504
3,534,True,False,-0.019008597945931283,0.9568868951907973,0.9568868951907973
3,535,True,False,-0.011570976884830162,0.9520401060382335,0.9520401060382335
3,536,True,False,-0.005760600382134446,0.9476744874426011,0.9476744874426011
3,537,True,False,-0.0022667325455129166,0.9443709782134087,0.9443709782134087
3,538,True,False,-0.00019902757280229518,0.9379960945626449,0.9379960945626449
3,539,True,True,0.001517793345245687,0.9275240736504129,0.9275240736504129
3,540,True,True,0.011213260218035075,0.8735278926987395,0.8735278926987395
3,541,True,True,0.0019904160550506594,0.9008799222094827,0.9008799222094827
3,542,True,False,-0.005660405839749043,0.9278369577068978,0.9278369577068978
3,543,True,True,0.038073584706006976,0.5994724759699015,0.5994724759699015
3,544,True,True,0.03735666687466478,0.668526495368536,0.668526495368536
3,545,True,False,-0.07352068606045277,0.9704396011761718,0.9704396011761718
3,546,True,False,-0.07820347419916052,1.004722527586599,1.004722527586599
3,547,True,False,-0.0466835693474325,0.9835522071787721,0.9835522071787721
3,548,True,False,-0.022532938486288998,0.9646495134324201,0.9646495134324201
3,549,True,False,-0.009194640019630267,0.9478931268997055,0.9478931268997055
3,550,True,True,0.0042870474795050385,0.8671715559757927,0.8671715559757927
3,551,True,True,0.023198986625402707,0.754511749264147,0.754511749264147
3,552,True,True,0.021504822471518716,0.7748145418612803,0.7748145418612803
3,553,True,False,-0.025918753897796798,0.9307480363194921,0.9307480363194921
3,554,True,False,-0.022794560242286148,0.9389201224527852,0.9389201224527852
3,555,True,True,0.003470773952284503,0.8400258454138612,0.8400258454138612
3,556,True,True,0.003313190304919068,0.8842648320191219,0.8842648320191219
3,557,True,False,-0.022718862360689252,0.9406186007416589,0.9406186007416589
3,558,True,False,-0.027244698896395452,0.9627382607064675,0.9627382607064675
3,559,True,False,-0.018151571398844484,0.9576480380475245,0.9576480380475245
3,560,True,False,-0.009715646051710913,0.9526847545922866,0.9526847545922866
3,561,True,False,-0.00417821544792498,0.9470393884899593,0.9470393884899593
3,562,True,False,-0.0013528890890855075,0.9431361860634253,0.9431361860634253
3,563,True,False,-0.0002762145874931044,0.9423599777125273,0.9423599777125273
3,564,True,True,0.00022992955579306243,0.9416432258268274,0.9416432258268274
3,565,True,True,0.002268658594620149,0.9302390969628134,0.9302390969628134
3,566,True,True,0.004102064318667523,0.9060335453065167,0.9060335453065167
3,567,True,True,0.02248920911529366,0.754670168301027,0.754670168301027
3,568,True,True,0.003359510296417659,0.8768760724215525,0.8768760724215525
3,569,True,False,-0.034855677504591696,0.9591468960313922,0.9591468960313922
3,570,True,False,-0.030789032367450883,0.9668341347147328,0.9668341347147328
3,571,True,False,-0.01926795866693445,0.9614269500311827,0.9614269500311827
3,572,True,False,-0.008406264371781458,0.943724659796305,0.943724659796305
3,573,True,True,0.002477391848267163,0.8990908544435826,0.8990908544435826
3,574,True,True,0.00999681863555855,0.8469159976421884,0.8469159976421884
3,575,True,True,0.03748692411057594,0.6710405156926765,0.6710405156926765
3,576,True,True,0.02264909313463029,0.7743083922393788,0.7743083922393788
3,577,True,False,-0.02347065707434333,0.9170743796589433,0.9170743796589433
3,578,True,False,-0.024683013929207884,0.9485449201564359,0.9485449201564359
3,579,True,False,-0.003835637844940205,0.8984854962817631,0.8984854962817631
3,580,True,False,-0.004661480731108836,0.9401603974046707,0.9401603974046707
3,581,True,False,-0.007201612750361282,0.9479691578781445,0.9479691578781445
3,582,True,False,-0.005256406105741473,0.9495579934025008,0.9495579934025008
3,583,True,False,-0.002962573486358383,0.9482587251648794,0.9482587251648794
3,584,True,False,-0.0012236265533117853,0.9460555072063428,0.9460555072063428
3,585,True,False,-0.00016369066185678105,0.9445490651921266,0.9445490651921266
3,586,True,True,0.0034334533945790547,0.9127050180866274,0.9127050180866274
3,587,True,True,0.0072694918078381986,0.877122804853139,0.877122804853139
3,588,True,False,-0.003861517134599868,0.9255184812013348,0.9255184812013348
3,589,True,False,-0.007684206303446851,0.9435845539309463,0.9435845539309463
3,590,True,False,-0.003201786601108797,0.9407800021613847,0.9407800021613847
3,591,True,True,0.004520531875630635,0.900248238253134,0.900248238253134
3,592,True,False,-0.0005689285294521451,0.9299472080178247,0.9299472080178247
3,593,True,False,-0.00912968954073411,0.9459180688809399,0.9459180688809399
3,594,True,False,-0.01088115602204901,0.9554490669025757,0.9554490669025757
3,595,True,False,-0.007197105282105554,0.9539679070020929,0.9539679070020929
3,596,True,False,-0.003573049864720974,0.9507407008504148,0.9507407008504148
3,597,True,False,-0.0014762455650699743,0.9493601588228435,0.9493601588228435
3,598,True,False,-0.0004735415565459772,0.9479813535878597,0.9479813535878597
3,599,True,True,6.541810179672147e-06,0.9474806791378578,0.9474806791378578
3,600,True,True,0.0005770163737471785,0.944797592673367,0.944797592673367
4,1,True,True,0.02203004087702447,0.7308180249546771,0.7308180249546771
4,2,True,True,0.02349463376510471,0.8284019438431383,0.8284019438431383
4,3,True,True,0.03442072866955226,0.6213221607534032,0.6213221607534032
4,4,True,True,0.02785269273511071,0.825641071212088,0.825641071212088
4,5,True,True,0.00694384963474834,0.95346468058239,0.95346468058239
4,6,True,True,0.0016658048000623446,0.9868055413771624,0.9868055413771624
4,7,True,True,0.0008044382552569757,0.9925219756029616,0.9925219756029616
4,8,True,True,0.0004456798441715209,0.9939663135771706,0.9939663135771706
4,9,True,True,0.0008024769643363116,0.9881713218888293,0.9881713218888293
4,10,True,True,0.0013485259901394077,0.9791788582618157,0.9791788582618157
4,11,True,True,0.006484845628638308,0.9059253808265366,0.9059253808265366
4,12,True,True,0.029942238531473767,0.8124277266750141,0.8124277266750141
4,13,True,True,0.014667667672691623,0.9098287829352912,0.9098287829352912
4,14,True,True,0.014493228565423222,0.8947811422814014,0.8947811422814014
4,15,True,True,0.02868652956088554,0.6803050811637733,0.6803050811637733
4,16,True,True,0.02731580836170787,0.8280617272527413,0.8280617272527413
4,17,True,True,0.01179093675791572,0.9211111778496255,0.9211111778496255
4,18,True,True,0.0020302370741727377,0.9818887894915261,0.9818887894915261
4,19,True,True,0.001592577962786932,0.9856039488158028,0.9856039488158028
4,20,True,True,0.0008770673930785459,0.9890434841509077,0.9890434841509077
4,21,True,True,0.000634917396001698,0.9884970433911684,0.9884970433911684
4,22,True,True,0.0007378881239616603,0.9838501984800426,0.9838501984800426
4,23,True,True,0.010919460733317463,0.856102110816045,0.856102110816045
4,24,True,True,0.024872482153516038,0.8497203557173698,0.8497203557173698
4,25,True,True,0.01723801747688509,0.8930151365348628,0.8930151365348628
4,26,True,True,0.005907273610866029,0.954301355278687,0.954301355278687
4,27,True,True,0.006960157506545286,0.8757018246073939,0.8757018246073939
4,28,True,True,0.01916797277880714,0.8782372098118232,0.8782372098118232
4,29,True,True,0.012194332603217157,0.9175888730142193,0.9175888730142193
4,30,True,True,0.0018917943570622982,0.9809686805678691,0.9809686805678691
4,31,True,True,0.0014531492054640272,0.9847232679523684,0.9847232679523684
4,32,True,True,0.002011182301773582,0.9743943889350754,0.9743943889350754
4,33,True,True,0.011416075109923573,0.8657746919661073,0.8657746919661073
4,34,True,True,0.0986440790556115,0.4059287745593789,0.4059287745593789
4,35,True,True,0.10411892211447739,0.38007877289750425,0.38007877289750425
4,36,True,True,0.0853069885603372,0.48687707079884085,0.48687707079884085
4,37,True,True,0.04690930900327802,0.7077178958450467,0.7077178958450467
4,38,True,True,0.025368177068263862,0.8304615905052348,0.8304615905052348
4,39,True,True,0.038055398091817016,0.6138530303746604,0.6138530303746604
4,40,True,True,0.04113899987687409,0.7354751894288765,0.7354751894288765
4,41,True,True,0.01027701224901685,0.9205512840733718,0.9205512840733718
4,42,True,True,0.0013793121108796557,0.9768771414036577,0.9768771414036577
4,43,True,True,0.0013301278171070938,0.9780413415660237,0.9780413415660237
4,44,True,True,0.0017494789593034792,0.9699634007348572,0.9699634007348572
4,45,True,True,0.00616369397053082,0.9197612988262511,0.9197612988262511
4,46,True,True,0.012522160613865265,0.8219736342332951,0.8219736342332951
4,47,True,True,0.025928281625560053,0.6543291215844542,0.6543291215844542
4,48,True,True,0.02769928888985592,0.8221652559143848,0.8221652559143848
4,49,True,True,0.019205716741218952,0.871516049645419,0.871516049645419
4,50,True,True,0.010481079104756465,0.9142361221704717,0.9142361221704717
4,51,True,True,0.01506769426804749,0.7849607098146218,0.7849607098146218
4,52,True,True,0.10594637974805422,0.3498212700075082,0.3498212700075082
4,53,True,True,0.021428645975483353,0.8421503522566551,0.8421503522566551
4,54,True,True,0.0030183187589073717,0.9620588633630618,0.9620588633630618
4,55,True,True,0.0010969224148691533,0.9750176997293981,0.9750176997293981
4,56,True,True,0.0009084694303134631,0.9744206774328842,0.9744206774328842
4,57,True,True,0.0011656369346406186,0.9703689141114898,0.9703689141114898
4,58,True,True,0.0169350759250309,0.7565958213879783,0.7565958213879783
4,59,True,True,0.09547207516573171,0.3709820273981987,0.3709820273981987
4,60,True,True,0.06933351228323492,0.5666762073753042,0.5666762073753042
4,61,True,True,0.014595663030048781,0.8881301193169899,0.8881301193169899
4,62,True,True,0.009091129069658683,0.9140123116196397,0.9140123116196397
4,63,True,True,0.04069066752489332,0.5685898227077675,0.5685898227077675
4,64,True,True,0.037420723239194875,0.7479567409768794,0.7479567409768794
4,65,True,True,0.010518635146161488,0.9105386408599081,0.9105386408599081
4,66,True,True,0.0021810118686932563,0.9632372643961038,0.9632372643961038
4,67,True,True,0.0008435394928482334,0.9721240516529216,0.9721240516529216
4,68,True,True,0.0006222848108690675,0.9723382746463999,0.9723382746463999
4,69,True,True,0.0020158256778575637,0.9548880459141804,0.9548880459141804
4,70,True,True,0.01011725174758607,0.8515436645414088,0.8515436645414088
4,71,True,True,0.033735157916815334,0.6528111575667396,0.6528111575667396
4,72,True,True,0.03166456074783318,0.7903896612631586,0.7903896612631586
4,73,True,True,0.009771521265441504,0.9178686901940086,0.9178686901940086
4,74,True,True,0.005067696811560975,0.9380436603799075,0.9380436603799075
4,75,True,True,0.022271613546670305,0.7188091332725512,0.7188091332725512
4,76,True,True,0.02691287835202259,0.8113502292519348,0.8113502292519348
4,77,True,True,0.0078143585117363,0.9259462660497128,0.9259462660497128
4,78,True,True,0.001269061899854733,0.9670838481906158,0.9670838481906158
4,79,True,True,0.0003939123283158539,0.9728487494884128,0.9728487494884128
4,80,True,True,0.0005838869571982253,0.9699909318510056,0.9699909318510056
4,81,True,True,0.0012281964847442135,0.9637369441545391,0.9637369441545391
4,82,True,True,0.0027135673608880613,0.9400198432582907,0.9400198432582907
4,83,True,True,0.008784214862227866,0.8610085364590333,0.8610085364590333
4,84,True,True,0.013033740363030058,0.8963419926712805,0.8963419926712805
4,85,True,True,0.01096500918944324,0.9109747342329965,0.9109747342329965
4,86,True,True,0.010838251726905616,0.8990743805349795,0.8990743805349795
